0,0.25,0.280198,0.580198,121.1, 0.315506
0,0.25,0.280197,0.580197,121.099, 0.315505
0.05,0.05,0.280257,0.580257,2080.17, 0.311751
0.05,0.05,0.280435,0.580435,2090.35, -0.424949
0,0.25,0.280102,0.580102,121.058, 0.321335
0,0.25,0.280102,0.580102,121.058, 0.321335
0,0.25,0.280115,0.580115,121.064, 0.320495
0,0.25,0.280157,0.580157,121.082, 0.317975
0,0.25,0.280157,0.580157,121.082, 0.317975
0.05,0.05,0.280294,0.580294,2082.27, 0.309577
0.05,0.05,0.280292,0.580292,2082.16, 0.241875
0.05,0.05,0.280326,0.580326,2084.08, 0.153082
0.05,0.05,0.280289,0.580289,2082, 0.0890798
0,0.25,0.280197,0.580197,121.099, 0.315485
0,0.25,0.280197,0.580197,121.099, 0.315484
0.05,0.05,0.280217,0.580217,2077.88, 0.314239
0.05,0.05,0.280277,0.580277,2081.32, 0.0701001
0,0.25,0.280169,0.580169,121.087, 0.317244
0,0.25,0.280169,0.580169,121.087, 0.317244
0,0.25,0.280175,0.580175,121.09, 0.316878
0,0.25,0.280192,0.580192,121.097, 0.315781
0,0.25,0.280192,0.580192,121.097, 0.315781
0.05,0.05,0.280252,0.580252,2079.85, 0.312124
0.05,0.05,0.280251,0.580251,2079.83, 0.282678
0.05,0.05,0.280274,0.580274,2081.15, 0.244048
0.05,0.05,0.280318,0.580318,2083.62, 0.216287
0.05,0.05,0.280214,0.580214,2077.69, 0.314448
0.05,0.05,0.280214,0.580214,2077.69, 0.303731
0.05,0.05,0.280224,0.580224,2078.26, 0.289669
0.05,0.05,0.28025,0.58025,2079.77, 0.279602
0,0.25,0.280203,0.580203,121.102, 0.315156
0,0.25,0.280203,0.580203,121.102, 0.315156
0,0.25,0.280208,0.580208,121.104, 0.314844
0.05,0.05,0.280223,0.580223,2078.19, 0.313906
0,0.25,0.280199,0.580199,121.1, 0.31536
0,0.25,0.280199,0.580199,121.1, 0.31536
0,0.25,0.280203,0.580203,121.102, 0.315149
0,0.25,0.280213,0.580213,121.106, 0.314518
0,0.25,0.280213,0.580213,121.106, 0.314518
0.05,0.05,0.280247,0.580247,2079.57, 0.312413
0.05,0.05,0.280247,0.580247,2079.57, 0.295468
0.05,0.05,0.280262,0.580262,2080.41, 0.273237
0.05,0.05,0.280297,0.580297,2082.47, 0.2573
0.05,0.05,0.280227,0.580227,2078.44, 0.313639
0.05,0.05,0.280227,0.580227,2078.44, 0.306563
0.05,0.05,0.280234,0.580234,2078.82, 0.297278
0.05,0.05,0.280252,0.580252,2079.89, 0.290639
0.05,0.05,0.28022,0.58022,2078.05, 0.314061
0.05,0.05,0.28022,0.58022,2078.05, 0.310384
0.05,0.05,0.280224,0.580224,2078.25, 0.30556
0.05,0.05,0.280234,0.580234,2078.85, 0.302114
